uf,season,week,P25,P50,P75,P90,P95
RS,2022-2023,49,14,27,29,109.10000000000014,179.0999999999999
RS,2022-2023,50,15,27,30,116,195
RS,2022-2023,51,16,29,32,117.10000000000014,203.29999999999973
RS,2022-2023,52,16,30,34,124,202
SC,2022-2023,1,50,82,92,292.2000000000003,517.0999999999999
SC,2022-2023,2,53,88,97,296,456.2999999999997
SC,2022-2023,3,56,94,105,314,505.2499999999998
SC,2022-2023,4,60,96,107,325.5000000000007,516.05
SC,2022-2023,5,64,105,116,371.2000000000003,601.4999999999995
SC,2022-2023,6,67,112,124,403.2000000000003,626.05
SC,2022-2023,7,76,121.5,135,415.2000000000003,726.2999999999997
SC,2022-2023,8,80,133,148.45000000000005,439.70000000000095,721.05
SC,2022-2023,9,85,141,157,501.10000000000014,747.05
SC,2022-2023,10,95,156,170,494.2000000000003,853.6499999999985
SC,2022-2023,11,102,171.5,191,578.1000000000001,908.149999999999
SC,2022-2023,12,113,182,199.45000000000005,631.1000000000001,1146.05
SC,2022-2023,13,117,200.5,226,721.1000000000001,1139.4999999999986
SC,2022-2023,14,135,221,247,806,1399.1999999999998
SC,2022-2023,15,144,245,276,933.1000000000001,1392.099999999999
SC,2022-2023,16,156,263,289,1057.1000000000001,1708.4499999999978
SC,2022-2023,17,169,288.5,316,1057,1841.049999999999
SC,2022-2023,18,193,320,356,1137,2143.1
SC,2022-2023,19,196.75,335.5,381,1279.2000000000003,2051.099999999999
SC,2022-2023,20,217.75,372,415,1391.5000000000007,2279.2
SC,2022-2023,21,243.75,415,467.45000000000005,1617.5000000000007,2564.5999999999985
SC,2022-2023,22,272.75,461.5,518,1890.2000000000003,3256.2999999999997
SC,2022-2023,23,306.5,528,597,1980.1000000000001,3491.5499999999984
SC,2022-2023,24,329,567,638,2258.300000000003,3667.5999999999995
SC,2022-2023,25,372,624,697,2466.3,4053.299999999995
SC,2022-2023,26,396,673.5,752.45,2580.400000000004,4486.199999999999
SC,2022-2023,27,413.75,718,806.45,3000.3,4881.3499999999985
SC,2022-2023,28,430.75,741.5,827,2916.000000000002,4615.199999999998
SC,2022-2023,29,435,757.5,861.3500000000001,2957.3,5316.0999999999995
SC,2022-2023,30,420.75,707.5,811.45,2578.3,4168.499999999996
SC,2022-2023,31,395.75,686,749,2573.1000000000013,4235.1
SC,2022-2023,32,357.75,596,653.9000000000001,2351.7000000000025,4264.849999999997
SC,2022-2023,33,300.75,523,590.9000000000001,2074.4000000000005,3416.9999999999964
SC,2022-2023,34,269,447,498.45000000000005,1645.700000000001,3052.9499999999985
SC,2022-2023,35,227,380,427,1437,2389.499999999999
SC,2022-2023,36,194,330,366,1200.2000000000003,2230.5999999999995
SC,2022-2023,37,163,278,306,1040.200000000003,1886.6499999999994
SC,2022-2023,38,142,234,258.45000000000005,877.4000000000005,1572
SC,2022-2023,39,114,196.5,221.45000000000005,719.1000000000001,1256.1
SC,2022-2023,40,101,168.5,187,601.1000000000001,1015.1499999999999
SC,2022-2023,41,87,146,158,537.1000000000001,879.2999999999997
SC,2022-2023,42,77,129,143,442.40000000000055,803.3999999999996
SC,2022-2023,43,69,113.5,127,410.10000000000014,694.05
SC,2022-2023,44,63,105,115,388,675.5999999999995
SC,2022-2023,45,58,97,105.45000000000005,367.2000000000003,622.0999999999999
SC,2022-2023,46,55,91,101,339.10000000000014,551.5999999999995
SC,2022-2023,47,53,88,99,321,541.6499999999994
SC,2022-2023,48,51,84,94,295.2000000000003,470
SC,2022-2023,49,51,84,94,282,473.14999999999986
SC,2022-2023,50,49,83,93,285.2000000000003,460.0999999999999
SC,2022-2023,51,49,82,90.45000000000005,275,444.3499999999997
SC,2022-2023,52,51,85,92,285.10000000000014,470.14999999999986
SE,2022-2023,1,23,66.5,78,407,678.0999999999999
SE,2022-2023,2,22,64,76,370.5000000000007,671.05
SE,2022-2023,3,22,57,70,369,623.3499999999997
SE,2022-2023,4,20.75,61,73.45000000000005,387.10000000000014,671
SE,2022-2023,5,19,57,66,328.10000000000014,512.05
SE,2022-2023,6,19,53,65.45000000000005,321.70000000000095,546.2499999999998
SE,2022-2023,7,18,51,60,307.2000000000003,525.6499999999994
SE,2022-2023,8,16,49,58,286.2000000000003,500.94999999999914
SE,2022-2023,9,16,43,52,263.10000000000014,480.2499999999998
SE,2022-2023,10,15,40,49,259,460.04999999999995
SE,2022-2023,11,14,37,45,236.3000000000004,405.14999999999986
SE,2022-2023,12,14,39,47,258,423.3499999999997
SE,2022-2023,13,13,36,43,231.3000000000004,419.39999999999964
SE,2022-2023,14,13,35,43,219.10000000000014,390.2999999999997
SE,2022-2023,15,13,35,43,228.10000000000014,404.0999999999999
SE,2022-2023,16,13,37,45,232,416.4499999999996
SE,2022-2023,17,13,36,43,228.10000000000014,418.04999999999995
SE,2022-2023,18,14,39,46,248,412.04999999999995
SE,2022-2023,19,15,42,49.450000000000045,239.10000000000014,408
SE,2022-2023,20,15,43,49,239.60000000000082,431.04999999999995
SE,2022-2023,21,16,41,50,271.10000000000014,456
SE,2022-2023,22,15,42,50,251.10000000000014,469.1999999999998
SE,2022-2023,23,15.75,43,51,268.10000000000014,470.2499999999998
SE,2022-2023,24,16,43,53.450000000000045,271,489.1999999999998
SE,2022-2023,25,16,46,55,286.10000000000014,528.0999999999999
SE,2022-2023,26,18,49,58.450000000000045,341.10000000000014,569.2499999999998
SE,2022-2023,27,20,52,62,345.2000000000003,553.3999999999996
SE,2022-2023,28,23,61,73,355,618.4999999999986
SE,2022-2023,29,24,66,77,392.10000000000014,707.4499999999996
SE,2022-2023,30,25,70.5,84.45000000000005,442.10000000000014,822.05
SE,2022-2023,31,29,83,95,483.10000000000014,868.1999999999998
SE,2022-2023,32,29,80,95,483.2000000000003,798.1999999999998
SE,2022-2023,33,33,91.5,109.45000000000005,586.6000000000008,1039.4499999999996
SE,2022-2023,34,37,98,116,616.1000000000001,1027.2499999999998
SE,2022-2023,35,40,103,126,710.2000000000003,1135.5499999999995
SE,2022-2023,36,39,110,128,672.0000000000014,1188.05
SE,2022-2023,37,43,120,144,697,1229.1
SE,2022-2023,38,44,119,142,705,1109.05
SE,2022-2023,39,47,124,149,765.1000000000001,1437.3999999999996
SE,2022-2023,40,43,117,139,747.4000000000005,1289.1999999999998
SE,2022-2023,41,45,123,143,734.6000000000008,1264.5499999999995
SE,2022-2023,42,45,123,148,713.4000000000005,1223.3499999999997
SE,2022-2023,43,43,118,142,695.9000000000012,1159.4999999999995
SE,2022-2023,44,42,110,133,684.1000000000001,1217.3999999999996
SE,2022-2023,45,38,104,126,678.8000000000011,1080.3999999999996
SE,2022-2023,46,37,99,118,611.3000000000004,1091.7999999999993
SE,2022-2023,47,33,96,112,563.1000000000001,961.1999999999998
SE,2022-2023,48,30,85,100,491,919.2999999999988
SE,2022-2023,49,33,85.5,101,524,869
SE,2022-2023,50,28.75,76,89.45000000000005,486.3000000000004,800.1999999999998
SE,2022-2023,51,28,72,87,464.6000000000008,822.1499999999999
SE,2022-2023,52,25,65,79,436.10000000000014,700.05
SP,2022-2023,1,2074.25,2652.5,2789.9,4665.9000000000015,6043.949999999999
SP,2022-2023,2,2129.25,2741.5,2895.45,5026.900000000002,6449.149999999998
SP,2022-2023,3,2258.75,2884,3031.45,5340.4000000000005,7069.749999999998
SP,2022-2023,4,2337.5,2993.5,3151,5418.900000000002,7064.299999999999
SP,2022-2023,5,2414.75,3129.5,3327,5655.200000000001,7001.15
SP,2022-2023,6,2536.75,3258,3417.25,6013.800000000001,7493.249999999996
SP,2022-2023,7,2649.5,3392.5,3540.45,6140.500000000003,7836.05
SP,2022-2023,8,2830.75,3601,3816,6798.600000000001,8609.899999999994
SP,2022-2023,9,2943.25,3776.5,3960,7267.200000000003,9270.1
SP,2022-2023,10,3165.75,4121.5,4334.9,7568.4000000000005,9393.649999999996
SP,2022-2023,11,3430.5,4453,4697.4000000000005,8564.100000000002,11212.099999999999
SP,2022-2023,12,3787,4956.5,5249.9000000000005,9758.500000000002,12576.149999999998
SP,2022-2023,13,4347,5659,5990.9,10988.300000000003,14339.3
SP,2022-2023,14,4915,6439.5,6833.9000000000005,13246.100000000004,18376.449999999997
SP,2022-2023,15,5550,7361,7832.05,15330.700000000003,21555.899999999998
SP,2022-2023,16,6458.75,8621.5,9062.9,17452.4,23024.25
SP,2022-2023,17,7258.5,9523,10137.35,19238.40000000001,24472.099999999995
SP,2022-2023,18,7884.5,10539,11274.150000000001,22155.500000000015,29029.5
SP,2022-2023,19,8728,11593.5,12258.900000000001,23110.700000000023,32432.099999999995
SP,2022-2023,20,9394.75,12688,13414.45,25831.600000000006,32970.45
SP,2022-2023,21,9947.5,13353,14114.900000000001,27159.300000000003,36277.74999999998
SP,2022-2023,22,10291.25,13750.5,14577.050000000001,27618.100000000013,36776.399999999994
SP,2022-2023,23,10939.25,14525,15206.4,28500.4,36516.74999999999
SP,2022-2023,24,11200.75,14868,15662.45,30039.800000000003,40567.6
SP,2022-2023,25,11399,15041.5,15833.400000000001,30733.100000000006,40079.5
SP,2022-2023,26,11573.25,15191.5,16042.8,29757.50000000001,39251.149999999994
SP,2022-2023,27,11774.25,15219,16219.800000000001,29559.40000000002,38585.64999999999
SP,2022-2023,28,11526.75,14780.5,15540.900000000001,28623.6,37465.5
SP,2022-2023,29,10814,14264.5,14971.150000000001,27888.900000000005,36583.94999999999
SP,2022-2023,30,10125.5,13275,13804.05,25359.4,33118.54999999999
SP,2022-2023,31,9123.5,11963.5,12598.300000000001,22356.6,28957.300000000003
SP,2022-2023,32,8020.5,10276,10835.35,19754,25940.699999999997
SP,2022-2023,33,6802,8836,9347,16262.1,21401.749999999993
SP,2022-2023,34,5786.75,7462.5,7823.9,14050.800000000003,18051.8
SP,2022-2023,35,4894.5,6224.5,6560.8,11726.900000000001,15196.199999999997
SP,2022-2023,36,4142.75,5315,5616.6,9706.900000000005,12172.349999999999
SP,2022-2023,37,3453.75,4404,4614,8195.100000000002,10716.499999999996
SP,2022-2023,38,2940.5,3730,3940.45,6990.000000000003,8894.749999999998
SP,2022-2023,39,2496.75,3218.5,3397,6029.6,8204.649999999998
SP,2022-2023,40,2248.25,2837,2972.3500000000004,5102.800000000002,6927.4
SP,2022-2023,41,1998,2555.5,2691,4729.5,6022.799999999999
SP,2022-2023,42,1811,2308.5,2435.45,4397.500000000002,5458.299999999999
SP,2022-2023,43,1677,2151.5,2271.45,3956.2000000000003,5084.9
SP,2022-2023,44,1629.75,2079,2167,3824.3,4891.45
SP,2022-2023,45,1573.75,2006,2111.45,3689.500000000002,4921.8499999999985
SP,2022-2023,46,1555,2016.5,2098.45,3653,4512.1
SP,2022-2023,47,1582,2049.5,2160.9,3872.7000000000007,4836.9
SP,2022-2023,48,1658,2113,2229,3958.1000000000045,5056.05
SP,2022-2023,49,1732,2198.5,2308.45,4139.300000000002,5228.0999999999995
SP,2022-2023,50,1806,2307.5,2408,4276.100000000002,5443.9
SP,2022-2023,51,1867.5,2400,2519,4369.1,5490.299999999999
SP,2022-2023,52,1978,2536,2657.45,4617.5,5719.1
TO,2022-2023,1,39,68,76,199.10000000000014,276.0999999999999
TO,2022-2023,2,44,76,85,213.10000000000014,304
TO,2022-2023,3,52,86,95,248.10000000000014,341
TO,2022-2023,4,62,103,115,297.10000000000014,399.4499999999996
TO,2022-2023,5,72,123,134,350,483.04999999999995
TO,2022-2023,6,88,151,166,428,617.05
TO,2022-2023,7,105,176,196,480.10000000000014,656.05
TO,2022-2023,8,121,203,222,596.2000000000003,846.3499999999997
TO,2022-2023,9,137,235,258,669.1000000000001,965.1499999999999
TO,2022-2023,10,150,264,293,741.1000000000001,1069.5499999999995
TO,2022-2023,11,162,284,317,829.2000000000003,1200.05
TO,2022-2023,12,186,315.5,348,954,1274.2499999999998
TO,2022-2023,13,210,363,394,1083.3000000000004,1561.3999999999996
TO,2022-2023,14,244.75,417.5,457,1172.3000000000004,1711.2999999999997
TO,2022-2023,15,268.75,465,509.45000000000005,1290.2000000000003,1795.4499999999996
TO,2022-2023,16,309,510,563,1502.4000000000005,2148.3999999999996
TO,2022-2023,17,333.75,551,611.45,1555.4000000000005,2166.05
TO,2022-2023,18,342,572,628.45,1657.3000000000004,2355.999999999999
TO,2022-2023,19,357,582,646,1593.1000000000001,2236.4999999999995
TO,2022-2023,20,349,591.5,649,1618.2000000000003,2233.2
TO,2022-2023,21,338,566,615,1522.3000000000004,2184.05
TO,2022-2023,22,329,541,594,1462.1000000000001,2079
TO,2022-2023,23,323.75,533,577,1452.2000000000003,1976.05
TO,2022-2023,24,312.75,519,565.9000000000001,1369,1880.05
TO,2022-2023,25,293,498.5,546.45,1359.6000000000008,1911.1499999999999
TO,2022-2023,26,298.75,488,546,1333.1000000000001,1890.4499999999996
TO,2022-2023,27,305,473.5,520.45,1311.1000000000015,1737.05
TO,2022-2023,28,292,470.5,511,1317.1000000000001,1864.249999999998
TO,2022-2023,29,283,461,508.45000000000005,1296.1000000000001,1762.1
TO,2022-2023,30,281.75,455,497,1223.2000000000003,1703.1499999999999
TO,2022-2023,31,260,436.5,471.45000000000005,1206,1630.2999999999997
TO,2022-2023,32,235,391.5,435,1070.3000000000004,1578.2499999999998
TO,2022-2023,33,206,347,378,987.4000000000005,1411.3999999999996
TO,2022-2023,34,188,322,352.9000000000001,901.1000000000001,1254.2999999999997
TO,2022-2023,35,161,260,293.45000000000005,796.1000000000001,1109.1499999999999
TO,2022-2023,36,135,227.5,250,631.1000000000001,906.1999999999998
TO,2022-2023,37,120,203.5,225.45000000000005,570.3000000000004,791.0999999999999
TO,2022-2023,38,104,176,193,499.10000000000014,741.2499999999998
TO,2022-2023,39,92,150,167,452,637.1499999999999
TO,2022-2023,40,80,139,154,393.10000000000014,577.05
TO,2022-2023,41,70.75,122,134,336.2000000000003,472.0999999999999
TO,2022-2023,42,66,110,120,330,441.14999999999986
TO,2022-2023,43,61,102,114,306.10000000000014,421.1999999999998
TO,2022-2023,44,58,99.5,109,275.10000000000014,372
TO,2022-2023,45,53,89,98,242.10000000000014,339.04999999999995
TO,2022-2023,46,49,87,95,231,322.04999999999995
TO,2022-2023,47,45,77,85,218,305.04999999999995
TO,2022-2023,48,42,72,78.45000000000005,209,304.2499999999998
TO,2022-2023,49,40,68,75,193,279.0999999999999
TO,2022-2023,50,39,67,73,194.10000000000014,278.04999999999995
TO,2022-2023,51,37,65,72,180,250.04999999999995
TO,2022-2023,52,39,67,75,191.10000000000014,274.04999999999995
AC,2023-2024,1,65,113,123,299.2000000000003,399.0999999999999
AC,2023-2024,2,73,123,139,329,444.0999999999999
AC,2023-2024,3,82,141,154,388.10000000000014,542.05
AC,2023-2024,4,96,157,175,443,581.1499999999999
AC,2023-2024,5,106,183.5,200,483.2000000000003,640.1999999999998
AC,2023-2024,6,116.75,201,224,557.2000000000003,742.1499999999999
AC,2023-2024,7,132,221,246,610,791.0999999999999
AC,2023-2024,8,142,246,275,693.1000000000001,930.1999999999998
AC,2023-2024,9,152,271,297,739.1000000000001,964.3999999999996
AC,2023-2024,10,170.75,283,310,779.2000000000003,1115.05
AC,2023-2024,11,183.75,311,345,860,1157.199999999999
AC,2023-2024,12,209,357,391.45000000000005,950.1000000000001,1254.1499999999999
AC,2023-2024,13,222,387.5,433,998,1325.05
AC,2023-2024,14,242.75,415,461.45000000000005,1124.2000000000003,1482.2499999999998
AC,2023-2024,15,262,450,495.45000000000005,1253,1630.9499999999991
AC,2023-2024,16,275.75,464,506,1269,1649.3499999999997
AC,2023-2024,17,276,471,522,1299.1000000000001,1734.6999999999994
AC,2023-2024,18,275.75,462.5,517,1303.2000000000003,1762.199999999999
AC,2023-2024,19,272.75,472.5,521,1218.1000000000001,1570.999999999999
AC,2023-2024,20,256,437.5,483,1213.1000000000001,1585.4999999999995
AC,2023-2024,21,247.75,415,455.45000000000005,1163.800000000001,1581.1
AC,2023-2024,22,227.75,380,414,1029.1000000000001,1380.05
AC,2023-2024,23,211.75,356.5,389.45000000000005,948.5000000000007,1270.4499999999996
AC,2023-2024,24,181,325,357,868,1206.1
AC,2023-2024,25,174,298,326,785.3000000000004,1047.1
AC,2023-2024,26,157,266,294,730.1000000000001,959.0999999999999
AC,2023-2024,27,151,251.5,279,675.1000000000001,881.2499999999998
AC,2023-2024,28,132,226,250,645.5000000000007,861
AC,2023-2024,29,122,211,234,568,731.1499999999999
AC,2023-2024,30,116,196.5,216,526.2000000000003,683.1499999999999
AC,2023-2024,31,106,183,202.45000000000005,487,669.2999999999997
AC,2023-2024,32,97,167,186,435.10000000000014,571.0999999999999
AC,2023-2024,33,84.75,147,161,395,516
AC,2023-2024,34,78,135.5,150,357.10000000000014,504.04999999999995
AC,2023-2024,35,69,115,127,335.10000000000014,464.04999999999995
AC,2023-2024,36,64,112,123,289.10000000000014,396.04999999999995
AC,2023-2024,37,59,99,111,265.10000000000014,358.0999999999999
AC,2023-2024,38,54,92,102,261.10000000000014,336.04999999999995
AC,2023-2024,39,51,90,99,242.10000000000014,313.0999999999999
AC,2023-2024,40,48,81,91,226,301.04999999999995
AC,2023-2024,41,43,77,85,214,293
AC,2023-2024,42,41,73,81,202,270
AC,2023-2024,43,40,69,75.45000000000005,186.10000000000014,261.0999999999999
AC,2023-2024,44,40,66,73,181,242
AC,2023-2024,45,37,65,72,171,235
AC,2023-2024,46,39,66,72,176.10000000000014,236.04999999999995
AC,2023-2024,47,38,66,73,183,241
AC,2023-2024,48,39.75,69,77,187.10000000000014,264.04999999999995
AC,2023-2024,49,43,75,82,210.10000000000014,281
AC,2023-2024,50,47,80,88,228.10000000000014,308.0999999999999
AC,2023-2024,51,51,91,101,242,324.04999999999995
AC,2023-2024,52,57,99,110,284,381.04999999999995
AL,2023-2024,1,67,146,168.45000000000005,608.3000000000004,1028.3499999999997
AL,2023-2024,2,65,140,160,565.1000000000001,972.2499999999998
AL,2023-2024,3,62,133,154,566.700000000001,897.0999999999999
AL,2023-2024,4,63,131,149.45000000000005,596.2000000000003,968.8499999999992
AL,2023-2024,5,57,122,138.45000000000005,555.3000000000004,909.6999999999994
AL,2023-2024,6,54,114.5,132,501,819.1499999999999
AL,2023-2024,7,52,108,124.45000000000005,515.1000000000001,859.0999999999999
AL,2023-2024,8,49,110,124.45000000000005,489.40000000000055,856.5499999999995
AL,2023-2024,9,47,98,110,450.5000000000007,719.0999999999999
AL,2023-2024,10,43,96,113,404,679.2999999999997
AL,2023-2024,11,42,90,104,414.10000000000014,617.05
AL,2023-2024,12,40,88,100,410.10000000000014,664.05
AL,2023-2024,13,43,89,103,369.40000000000055,634.4499999999996
AL,2023-2024,14,41,88,101,372.2000000000003,577.05
AL,2023-2024,15,44,94,108,415,636
AL,2023-2024,16,46,94,107,396.10000000000014,650.1499999999999
AL,2023-2024,17,48,101,116,430.3000000000004,643.1499999999999
AL,2023-2024,18,47,101,117,441.10000000000014,708.0999999999999
AL,2023-2024,19,54,113,127.45000000000005,465.70000000000095,745.1999999999998
AL,2023-2024,20,57,121,140,504.10000000000014,838.1499999999999
AL,2023-2024,21,60,120,137,482,829.5999999999995
AL,2023-2024,22,65,137,155,562.6000000000008,852
AL,2023-2024,23,69.75,143,163.45000000000005,616.9000000000012,1029.1
AL,2023-2024,24,72,149,170.45000000000005,675.4000000000005,1118
AL,2023-2024,25,76,166,187,680.5000000000007,1291.5999999999995
AL,2023-2024,26,89,186,217.45000000000005,762.700000000001,1201.05
AL,2023-2024,27,95,198.5,231.45000000000005,927.3000000000004,1453.6499999999967
AL,2023-2024,28,105,218,251,937.700000000001,1506.05
AL,2023-2024,29,117.75,246,282,1086.0000000000014,1658.1999999999998
AL,2023-2024,30,128,272,315,1112.3000000000004,1758.1999999999998
AL,2023-2024,31,140,286,329,1268.0000000000014,1990.999999999999
AL,2023-2024,32,149,316.5,359,1364.5000000000007,2159.1000000000004
AL,2023-2024,33,154,339.5,385,1386.1000000000001,2188.899999999999
AL,2023-2024,34,157,359.5,406,1566.6000000000008,2549.5999999999995
AL,2023-2024,35,166,359.5,410,1482.3000000000004,2458
AL,2023-2024,36,168,350.5,402.45000000000005,1575.2000000000003,2390.3999999999987
AL,2023-2024,37,165,350.5,400,1451.2000000000003,2331.9499999999994
AL,2023-2024,38,155,350.5,406,1528.3000000000004,2359.5499999999965
AL,2023-2024,39,161,334,388,1426.1000000000001,2249
AL,2023-2024,40,151.75,325,368,1346.2000000000003,2056.0499999999993
AL,2023-2024,41,149,314.5,362,1296.3000000000004,2098.3499999999995
AL,2023-2024,42,137.75,298.5,341,1246.1000000000001,2025.05
AL,2023-2024,43,125,273,320,1151.1000000000001,1692.3499999999997
AL,2023-2024,44,126.75,256.5,291,1031.3000000000004,1647.2499999999998
AL,2023-2024,45,111,237,269.45000000000005,1058,1681.2999999999997
AL,2023-2024,46,101.75,211,244,969.5000000000007,1456.2999999999997
AL,2023-2024,47,90,193,222,807,1310.05
AL,2023-2024,48,91,183,213,801.2000000000003,1285.5999999999995
AL,2023-2024,49,81,172,194,682.2000000000003,1075.1999999999998
AL,2023-2024,50,76,164.5,190,723.5000000000007,1124.1
AL,2023-2024,51,75,150.5,173,630.1000000000001,1029.8999999999992
AL,2023-2024,52,67,150,172,596,948.3999999999996
AM,2023-2024,1,79,114,121,235,302
AM,2023-2024,2,76,114,123.45000000000005,249,341
AM,2023-2024,3,80.75,118,127,257,347.04999999999995
AM,2023-2024,4,82,121,130,256,339.0999999999999
AM,2023-2024,5,85,125,135,269.10000000000014,358
