macrocode,season,week,P25,P50,P75,P90,P95
3527,2024-2025,16,6,21,57.25,158.10000000000014,329.4499999999996
3527,2024-2025,17,7,23,70,199.20000000000027,394.2999999999997
3527,2024-2025,18,9,28,84,242.10000000000014,445.1999999999998
3527,2024-2025,19,10.75,32,101,262.2000000000003,478.04999999999995
3527,2024-2025,20,11,38,120,334.10000000000014,610
3527,2024-2025,21,15,48,141,381.10000000000014,665.0999999999999
3527,2024-2025,22,18,52.5,163.25,500.10000000000014,1027.2499999999998
3527,2024-2025,23,22,70,198.25,567.4000000000005,1123.9499999999991
3527,2024-2025,24,25,79,231,586.1000000000001,1279.9499999999991
3527,2024-2025,25,28,83,269.25,738.2000000000003,1332.1499999999999
3527,2024-2025,26,34,104.5,311.25,852.4000000000005,1668.099999999999
3527,2024-2025,27,34.75,108,320,938.1000000000001,1679.8499999999983
3527,2024-2025,28,36,114,356,934.5000000000007,1859.1499999999999
3527,2024-2025,29,35,106,344.75,954,1888.7999999999993
3527,2024-2025,30,31,99,278.25,775,1560.1999999999998
3527,2024-2025,31,27,88,262,708.1000000000001,1307.3999999999996
3527,2024-2025,32,23,74,221,648.2000000000003,1182.3999999999996
3527,2024-2025,33,19,60,171,460,940.3499999999997
3527,2024-2025,34,14.75,47,134,353.8000000000011,691.05
3527,2024-2025,35,11,32,100.25,271.6000000000008,556
3527,2024-2025,36,8,24,77,206,394.2999999999997
3527,2024-2025,37,6,19,56,159.3000000000004,329
3527,2024-2025,38,5,15,46,123.10000000000014,222.14999999999986
3527,2024-2025,39,3,12,35,98.10000000000014,186.04999999999995
3527,2024-2025,40,3,10,29,77.10000000000014,149.04999999999995
3527,2024-2025,41,2,8,24,58,110
3527,2024-2025,42,2,7,20,57,107.14999999999986
3527,2024-2025,43,2,6,19.25,52,102.04999999999995
3527,2024-2025,44,2,6,17,46,90
3527,2024-2025,45,2,5,17,49.100000000000136,92
3527,2024-2025,46,2,5,16,45.100000000000136,95.04999999999995
3527,2024-2025,47,2,6,17,46,104
3527,2024-2025,48,1,5,16,46,89.04999999999995
3527,2024-2025,49,2,6,17,49,88.04999999999995
3527,2024-2025,50,2,6,18,47,87
3527,2024-2025,51,2,6,18,50.100000000000136,94.04999999999995
3527,2024-2025,52,2,5,17,48,93
3528,2024-2025,1,13,39,110.25,265.10000000000014,457.04999999999995
3528,2024-2025,2,13,43,114.25,295.2000000000003,532.1499999999999
3528,2024-2025,3,14,42,118.25,289,517.2499999999998
3528,2024-2025,4,16,48,125.25,305.10000000000014,530.2499999999998
3528,2024-2025,5,16,46,133,314,565
3528,2024-2025,6,16,47,133,329.3000000000004,581.6499999999994
3528,2024-2025,7,17,51,141,386.40000000000055,587.1999999999998
3528,2024-2025,8,17,51,142.25,367.10000000000014,703.2999999999997
3528,2024-2025,9,18,53,151,383.5000000000007,716.05
3528,2024-2025,10,19,58,157.25,375,657.2999999999997
3528,2024-2025,11,23,66,175.25,440.5000000000007,779.05
3528,2024-2025,12,24,67,196,494.2000000000003,829.0999999999999
3528,2024-2025,13,29,86,228,624.2000000000003,1126.1
3528,2024-2025,14,32,98,260.25,707.1000000000001,1202.3999999999996
3528,2024-2025,15,41,119,327.25,844.2000000000003,1601.1999999999998
3528,2024-2025,16,49,155,413,1028.5000000000007,1714.2499999999998
3528,2024-2025,17,62.75,182.5,515.25,1303.1000000000001,2146.449999999999
3528,2024-2025,18,80,229,613,1465.800000000001,2502
3528,2024-2025,19,91.75,268,726.25,1687.6000000000008,3018.449999999997
3528,2024-2025,20,119,330,873,2139.500000000001,3760.449999999998
3528,2024-2025,21,142,394,1142.75,2829.5000000000005,5307.0499999999975
3528,2024-2025,22,168,487,1276,3380.900000000004,5868.15
3528,2024-2025,23,210,595,1540,3703.9000000000037,7486.099999999993
3528,2024-2025,24,242.25,689,1901,4474.1,8481.599999999995
3528,2024-2025,25,266,736,2172.5,5312.500000000013,9385.499999999995
3528,2024-2025,26,273.75,773,2186.25,5764.700000000021,11031.299999999997
3528,2024-2025,27,292.75,828,2287.75,5958.900000000002,10326.99999999999
3528,2024-2025,28,310,878,2470.25,5861.100000000007,10872.799999999997
3528,2024-2025,29,307,840.5,2331,5867.500000000001,10033.149999999994
3528,2024-2025,30,288,811.5,2274.25,5822.800000000002,10195.549999999994
3528,2024-2025,31,233,722,2119,5257.9000000000015,9332.749999999984
3528,2024-2025,32,213.75,584.5,1676,4071.2000000000007,7070.8499999999995
3528,2024-2025,33,158,458,1338.25,3207.2000000000044,6177.199999999999
3528,2024-2025,34,122,370,1039,2527.000000000004,4418.449999999995
3528,2024-2025,35,90,265,758.25,1915.1000000000083,3558.399999999998
3528,2024-2025,36,67.75,203,565.25,1358.800000000001,2372.1499999999996
3528,2024-2025,37,49,150,441.25,1058.3000000000004,1807.1499999999999
3528,2024-2025,38,38,113.5,317,765,1472.199999999997
3528,2024-2025,39,29,84,230.25,566.6000000000008,978.4499999999996
3528,2024-2025,40,23,66.5,182.25,456.10000000000014,817.0999999999999
3528,2024-2025,41,17,52,151,348,587.1499999999999
3528,2024-2025,42,15,43,120,307.10000000000014,504.0999999999999
3528,2024-2025,43,13,38,99,250.20000000000027,488
3528,2024-2025,44,11,33,92,234.10000000000014,403.0999999999999
3528,2024-2025,45,11,30,86,213,367.0999999999999
3528,2024-2025,46,10,30,78,192,371.2499999999998
3528,2024-2025,47,10,27,78,192.10000000000014,356.04999999999995
3528,2024-2025,48,10,30,81,211.10000000000014,349.0999999999999
3528,2024-2025,49,10,29,84,203.10000000000014,367.1999999999998
3528,2024-2025,50,11,31,89.25,222,403.0999999999999
3528,2024-2025,51,11,33,88,240.20000000000027,421.0999999999999
3528,2024-2025,52,12,36,99,243,468.0999999999999
3529,2024-2025,1,2,7,21,55.100000000000136,107
3529,2024-2025,2,2,7,22,58.100000000000136,108.04999999999995
3529,2024-2025,3,2,7,23.25,65,127.04999999999995
3529,2024-2025,4,2,8,23.25,69,115
3529,2024-2025,5,2,8,25,77,152
3529,2024-2025,6,2,9,26.25,77,139.04999999999995
3529,2024-2025,7,2,9,27,78.10000000000014,140.0999999999999
3529,2024-2025,8,3,11,34,94.10000000000014,170.0999999999999
3529,2024-2025,9,3,11,37,110.10000000000014,201
3529,2024-2025,10,4,12,39,131,241
3529,2024-2025,11,4,15,48,129.10000000000014,255.04999999999995
3529,2024-2025,12,6,19,62,181,332
3529,2024-2025,13,7,23,76,219,378.1999999999998
3529,2024-2025,14,9,31,105,306.10000000000014,558.4999999999995
3529,2024-2025,15,12,38.5,122,360.10000000000014,625.5499999999995
3529,2024-2025,16,14,47,160.25,464.10000000000014,787.4499999999996
3529,2024-2025,17,19,63.5,196.25,530.4000000000005,1016.7499999999984
3529,2024-2025,18,22,70,237,687.700000000001,1402.05
3529,2024-2025,19,27,91,306,833.9000000000026,1603.299999999997
3529,2024-2025,20,32.75,105,320,989.1000000000001,1921.5499999999995
3529,2024-2025,21,37.75,131,410.25,1150.6000000000008,2137.1
3529,2024-2025,22,47,156,488.5,1468.000000000004,2752.2
3529,2024-2025,23,53,173.5,576,1536.0000000000014,2985.3999999999987
3529,2024-2025,24,60,196,637,1797.2000000000016,3483.6499999999974
3529,2024-2025,25,67,234,762.25,2133.2000000000003,4059.2499999999977
3529,2024-2025,26,88,274,843.5,2535.500000000001,4772.899999999996
3529,2024-2025,27,82,281.5,891.75,2572.5000000000023,4854.349999999997
3529,2024-2025,28,94,293,915.25,2641.800000000001,4498.999999999998
3529,2024-2025,29,82,284.5,861.25,2774.4000000000005,4809.299999999999
3529,2024-2025,30,83,270.5,861,2326.2000000000016,4415.0999999999995
3529,2024-2025,31,65,231,715,2138.1000000000004,3957.3999999999996
3529,2024-2025,32,54,187,606,1684.6000000000035,3057.749999999998
3529,2024-2025,33,45.75,147,468.75,1254.500000000002,2466.05
3529,2024-2025,34,30,111,343,1018.3000000000004,1759.1
3529,2024-2025,35,23,77,239.25,700.700000000001,1215.7999999999984
3529,2024-2025,36,17,60,187.5,513,941.4999999999995
3529,2024-2025,37,12,43,131,360.10000000000014,725.05
3529,2024-2025,38,9,30,99,258,493.0999999999999
3529,2024-2025,39,7,23,73,196.20000000000027,363.04999999999995
3529,2024-2025,40,5,19,58,147,263
3529,2024-2025,41,4,14,47,125.10000000000014,233.04999999999995
3529,2024-2025,42,3,11,37,94,189
3529,2024-2025,43,2,9,32,83.10000000000014,153
3529,2024-2025,44,2,8,26,72,135
3529,2024-2025,45,2,7,23,66.10000000000014,131
3529,2024-2025,46,2,6,21,59,104
3529,2024-2025,47,2,7,21,57.100000000000136,98.09999999999991
3529,2024-2025,48,2,5.5,20,54.100000000000136,97.09999999999991
3529,2024-2025,49,2,6,20,55,107.09999999999991
3529,2024-2025,50,2,6,18,53,112
3529,2024-2025,51,2,6,19.25,55,112.09999999999991
3529,2024-2025,52,2,6,19,55,110
3530,2024-2025,1,15,48,153,440.10000000000014,794.149999999999
3530,2024-2025,2,16,51.5,148,406.2000000000003,751.6999999999994
3530,2024-2025,3,15,52,147,419.10000000000014,735.2499999999998
3530,2024-2025,4,16,51,150,408.40000000000055,719.1999999999998
3530,2024-2025,5,17,54,158,433.2000000000003,818.4499999999996
3530,2024-2025,6,18,60,169,478.10000000000014,869.0999999999999
3530,2024-2025,7,21.75,67,189,563.2000000000003,1064
3530,2024-2025,8,23,73,225,596,1110.1999999999998
3530,2024-2025,9,27,92,261,752.500000000002,1347.3499999999997
3530,2024-2025,10,36,102,330.25,903.2000000000003,1718.8499999999992
3530,2024-2025,11,45,143,410.5,1118.6000000000008,2038.299999999998
3530,2024-2025,12,58,182,543.25,1385.6000000000022,2818.349999999996
3530,2024-2025,13,75,237.5,695,1966.400000000006,3915.3499999999985
3530,2024-2025,14,98.75,318.5,959.75,2938.600000000001,5260.049999999999
3530,2024-2025,15,123.75,412.5,1189.25,3304.2000000000016,6226.149999999998
3530,2024-2025,16,163.75,543.5,1596.5,4084.2000000000003,8012.099999999997
3530,2024-2025,17,188.75,637,2001,5516.900000000003,9877.849999999997
3530,2024-2025,18,249.75,739.5,2239.5,5901.5000000000055,10741.999999999998
3530,2024-2025,19,276.75,814,2436.25,6490.700000000001,11842.749999999998
3530,2024-2025,20,282.75,849,2621.75,7184.0000000000055,13887.199999999999
3530,2024-2025,21,315.5,949,2840,7602.00000000001,13263.349999999999
3530,2024-2025,22,320.75,1012.5,2840.25,7632.400000000019,13298.999999999998
3530,2024-2025,23,322,1044.5,2887.75,8019.400000000003,14191.099999999999
3530,2024-2025,24,312.75,1035.5,2952.25,7994.200000000002,15871.949999999995
3530,2024-2025,25,297,1026.5,3064,8079.4000000000215,16091.699999999999
3530,2024-2025,26,319,1083,2990.5,8999.900000000003,17172.399999999994
3530,2024-2025,27,347,1066.5,3132.5,8622.1,15797.949999999992
3530,2024-2025,28,308.5,984.5,3053,9147.700000000006,16494.799999999996
3530,2024-2025,29,299,969,2874,8029.900000000005,15261.29999999999
3530,2024-2025,30,263,914,2853.25,7622.5000000000255,15031.299999999997
3530,2024-2025,31,249.75,818,2356,6195.700000000002,11483.049999999977
3530,2024-2025,32,213,655.5,1921.75,5039.900000000003,9415.549999999987
3530,2024-2025,33,163,543,1605,4284.800000000007,7806.599999999997
3530,2024-2025,34,136.75,394,1179.25,3288.000000000002,6048.499999999996
3530,2024-2025,35,95,307,983,2482.500000000001,5062.7
3530,2024-2025,36,67.75,228.5,746.5,1948.700000000001,3985.699999999999
3530,2024-2025,37,56,172,532.5,1488.4000000000005,2806.45
3530,2024-2025,38,42,139.5,406.5,1103.6000000000022,1834.049999999999
3530,2024-2025,39,36,108,328,906.700000000001,1803.2999999999997
3530,2024-2025,40,26,89,249,740.700000000001,1412.5999999999995
3530,2024-2025,41,22,71,202.5,538.2000000000003,997.6499999999994
3530,2024-2025,42,20,60,178,466.10000000000014,856.6499999999994
3530,2024-2025,43,16,54,156,394.5000000000007,758.3999999999996
3530,2024-2025,44,15,49,146,383,670.2499999999998
3530,2024-2025,45,14,45,134,398.3000000000004,736.4999999999995
3530,2024-2025,46,14,43,122,341.40000000000055,640.05
3530,2024-2025,47,13,44,130.25,344,643.0999999999999
3530,2024-2025,48,14,46,135,354.2000000000003,736.05
3530,2024-2025,49,15,47.5,143.25,393.10000000000014,740.3499999999997
3530,2024-2025,50,15,48,149,443.10000000000014,772.05
3530,2024-2025,51,15,50,146,379.10000000000014,745.0999999999999
3530,2024-2025,52,16,49,151.25,405.3000000000004,700.0999999999999
3531,2024-2025,1,47.75,120,317.25,719.2000000000003,1214.5999999999995
3531,2024-2025,2,45,119,305,733.3000000000018,1285
3531,2024-2025,3,46,120,309,738.1000000000001,1262.4499999999996
3531,2024-2025,4,45.75,120,336.25,797.1000000000001,1243.6499999999994
3531,2024-2025,5,48,120,308.25,768.2000000000003,1367.1
3531,2024-2025,6,53,129.5,350.25,820.6000000000008,1412.1
3531,2024-2025,7,55,147.5,372.25,843.2000000000003,1445.1
3531,2024-2025,8,58,149,403,998,1813.149999999999
3531,2024-2025,9,65,175,473.25,1129.1000000000001,2029.6499999999994
3531,2024-2025,10,72,199,518.25,1298.2000000000003,2143.3499999999995
3531,2024-2025,11,90,233,582.25,1361.1000000000001,2352.949999999999
3531,2024-2025,12,101,271.5,698.25,1728.3000000000018,2913.2999999999993
3531,2024-2025,13,125,330.5,882.25,2068.300000000002,3340.0499999999984
3531,2024-2025,14,159,395,1047,2573.900000000001,4231.899999999996
3531,2024-2025,15,202,490.5,1238,2968.4000000000005,5355.949999999996
3531,2024-2025,16,229.75,608.5,1517,3639.2000000000007,5737.149999999996
3531,2024-2025,17,263,706.5,1865,4447.500000000005,7590.199999999997
3531,2024-2025,18,310,815.5,2151.5,5258.9000000000005,8741.899999999996
3531,2024-2025,19,355,910.5,2394.5,5655.2000000000135,9819.449999999999
3531,2024-2025,20,405.75,982,2637.75,6495.300000000002,11159.89999999999
3531,2024-2025,21,410.5,1095.5,2831.5,6536.3,11295.749999999998
3531,2024-2025,22,425.5,1163,2986.5,7476.300000000005,11470.799999999996
3531,2024-2025,23,519.75,1221.5,2949,7678.500000000015,13043.249999999995
3531,2024-2025,24,477.5,1185,3170.75,8240.7,13726.799999999996
3531,2024-2025,25,515,1310.5,3479.5,8080.100000000008,14572.899999999983
3531,2024-2025,26,512,1267,3274.75,7978.700000000001,14983.149999999994
3531,2024-2025,27,503.75,1312,3466.25,8399.5,15689.7
3531,2024-2025,28,527.75,1337.5,3547.5,8479.7,15595.799999999997
3531,2024-2025,29,495,1264,3213.75,8079.400000000005,13220.14999999999
3531,2024-2025,30,443.75,1152.5,2929,7214.7000000000035,11974.55
3531,2024-2025,31,408,988,2527,6556.500000000001,10949.249999999995
3531,2024-2025,32,348.75,928,2393,5186.600000000002,9525.699999999997
3531,2024-2025,33,278.75,715.5,1973.75,4724.100000000002,7911.2499999999945
3531,2024-2025,34,239,624.5,1589.5,3941.7000000000007,6739.45
3531,2024-2025,35,193,506,1307.5,3139.300000000002,5512.549999999999
3531,2024-2025,36,164,431,1128,2702.400000000005,4249.0999999999985
3531,2024-2025,37,137,342,904.25,2095.9000000000024,3731.6499999999987
3531,2024-2025,38,99,273,704.25,1622.3000000000004,2843.999999999999
3531,2024-2025,39,87,229,575.5,1535.3000000000031,2513.3499999999985
3531,2024-2025,40,75,204,517.25,1224.3000000000004,2064.3999999999996
3531,2024-2025,41,67,158.5,441.5,1048.1000000000001,1739.4999999999977
3531,2024-2025,42,60,156.5,409.25,959.1000000000001,1711.1499999999999
3531,2024-2025,43,57.75,136,367.5,848.5000000000007,1409.4999999999995
3531,2024-2025,44,50,127,333.25,840,1477.3499999999997
3531,2024-2025,45,49,121,330.25,749.2000000000003,1295.4499999999996
3531,2024-2025,46,47,116,321.25,749,1395.2499999999989
3531,2024-2025,47,47,118.5,315.5,753.3000000000004,1347.2499999999998
3531,2024-2025,48,48,125,325.25,795.2000000000016,1385
3531,2024-2025,49,47,119.5,306,778.4000000000005,1255.2499999999998
3531,2024-2025,50,48,124,314.25,803.2000000000003,1350.8999999999992
3531,2024-2025,51,47,115,309,790.5000000000007,1320.1499999999999
3531,2024-2025,52,51,126,327,807.3000000000004,1348.1499999999999
3532,2024-2025,1,3,13,55.25,196.20000000000027,406.14999999999986
3532,2024-2025,2,3,13,56,178.10000000000014,437.04999999999995
3532,2024-2025,3,3,14,57,207,433.2999999999997
3532,2024-2025,4,3,16,61.25,213,485.5499999999986
3532,2024-2025,5,4,16,67,245,467
3532,2024-2025,6,4,19.5,73,238.3000000000004,560.0999999999999
3532,2024-2025,7,4,19,74,246.10000000000014,526.1499999999999
3532,2024-2025,8,5,22,90,352.10000000000014,735.0999999999999
3532,2024-2025,9,5,24,92,345.9000000000012,740.0999999999999
3532,2024-2025,10,6,30,114,382.10000000000014,877.1499999999999
3532,2024-2025,11,8,34,132,423.10000000000014,925.2499999999998
3532,2024-2025,12,9,39.5,158.25,542.5000000000007,1243.1
3532,2024-2025,13,12,52,208.25,719.6000000000008,1525.05
3532,2024-2025,14,15,65,241,828.8000000000011,2159.449999999996
3532,2024-2025,15,19,80.5,297,1036.5000000000007,2416.499999999999
3532,2024-2025,16,21,97,378,1310.800000000001,3313.1499999999996
3532,2024-2025,17,25,110.5,416,1432.1000000000015,3759.999999999998
3532,2024-2025,18,31,136.5,547.25,1771,3562.949999999997
3532,2024-2025,19,33,154,621.25,2049.200000000007,4601.149999999993
3532,2024-2025,20,40,175.5,685,2234.2000000000003,4939.05
3532,2024-2025,21,46,183,701.5,2497.400000000002,5618.099999999995
3532,2024-2025,22,40.75,188,754,2531.9000000000015,5903.5
3532,2024-2025,23,53.75,222,792,2833.3,6785.399999999999
3532,2024-2025,24,51,217.5,847,3046.2000000000057,6382.199999999999
3532,2024-2025,25,57,231,858.5,2745.600000000005,6140.149999999993
3532,2024-2025,26,48,218,869.75,3266.7000000000007,7172.449999999997
3532,2024-2025,27,49.75,207,845.25,3010.800000000001,6772.45
3532,2024-2025,28,45,197,795.75,2952.3,6486.5
3532,2024-2025,29,44,218,783.25,2780.7000000000025,6754.199999999999
3532,2024-2025,30,42,165,646.25,2215.1000000000004,4980.349999999998
3532,2024-2025,31,36.75,167,621,2366.6000000000035,5084.199999999997
3532,2024-2025,32,31,139.5,537,1935.9000000000026,4061.849999999999
3532,2024-2025,33,28,117,443.75,1650.6000000000008,3619.7499999999995
3532,2024-2025,34,22,99,385.75,1250,2685.8999999999987
3532,2024-2025,35,17,74,322.25,1102.800000000001,2389.749999999999
3532,2024-2025,36,14,60,231.25,889.500000000002,1821.999999999999
3532,2024-2025,37,11,48,192,607.9000000000012,1371.3499999999997
3532,2024-2025,38,9,38,137,493.3000000000004,1011.4499999999996
3532,2024-2025,39,6,31,117,427.2000000000003,1079
3532,2024-2025,40,5,25,100.25,337.2000000000003,778.2999999999997
3532,2024-2025,41,5,18.5,76,285,631.05
3532,2024-2025,42,3,15,60,220.10000000000014,469.04999999999995
3532,2024-2025,43,3,13,49,175,399.4499999999996
3532,2024-2025,44,2.75,11,44.25,160.20000000000027,395.2999999999988
3532,2024-2025,45,2,11,41,140,291.04999999999995
3532,2024-2025,46,2,10,39,137.10000000000014,285
3532,2024-2025,47,2,9,36,124.20000000000027,286
3532,2024-2025,48,2,9,35,127,303.14999999999986
3532,2024-2025,49,2,10,36,132.10000000000014,340
3532,2024-2025,50,2,11,41,143.10000000000014,351.14999999999986
3532,2024-2025,51,2,11,44,155.20000000000027,364.0999999999999
3532,2024-2025,52,2,11,44.25,160.10000000000014,377.49999999999955
3533,2024-2025,1,4,15,51,152,330.14999999999986
3533,2024-2025,2,4,16,55.25,188.10000000000014,385.14999999999986
3533,2024-2025,3,4,17,57.25,176,396.0999999999999
3533,2024-2025,4,5,17,64,198,401.14999999999986
3533,2024-2025,5,5,19,66,206,481.2499999999998
3533,2024-2025,6,5,20,71.5,229.40000000000055,427.3499999999997
3533,2024-2025,7,6,24,87.25,250.10000000000014,539.2999999999997
3533,2024-2025,8,7,25.5,91,315.10000000000014,622.2999999999997
3533,2024-2025,9,8,29,93,265.2000000000003,571.3499999999997
3533,2024-2025,10,8,30,112,329.10000000000014,700.2499999999998
3533,2024-2025,11,9,35,123,352.10000000000014,757.0999999999999
3533,2024-2025,12,10,41,143,428.2000000000003,864.2499999999998
3533,2024-2025,13,14,50,189.25,522.6000000000008,938.3999999999996
3533,2024-2025,14,17,62,209.25,681.0000000000014,1293.1
3533,2024-2025,15,22,73,273.5,873.4000000000019,1677.5999999999995
3533,2024-2025,16,24,90,340.25,1039.9000000000012,2107.999999999999
3533,2024-2025,17,32,120.5,368.25,1285.3000000000004,2546.3999999999996
3533,2024-2025,18,38,146,477.5,1527.0000000000014,3371.7999999999984
3533,2024-2025,19,41.75,154.5,566,1807.1000000000015,3845.099999999999
3533,2024-2025,20,50.75,188,605,2057.3,5008.549999999999
3533,2024-2025,21,55,210,707,2235.4000000000005,4627.25
3533,2024-2025,22,57,231,773.5,2436.800000000001,5359.599999999996
3533,2024-2025,23,67,244,851.25,2667.1000000000004,5488.249999999999
3533,2024-2025,24,67,265.5,964.25,3356.5000000000045,7146.149999999997
3533,2024-2025,25,81,307.5,1062.75,3308.000000000002,6187.999999999995
3533,2024-2025,26,79,317,1136.5,3410.500000000001,6913.5999999999995
3533,2024-2025,27,84,332,1135.75,3326.3,6615.2999999999975
