uf,season,week,P25,P50,P75,P90,P95
AM,2023-2024,3,37,59,95.25,157.10000000000014,218
AM,2023-2024,4,38,61.5,102,165.10000000000014,227.04999999999995
AM,2023-2024,5,39,63,101.25,165.10000000000014,224.04999999999995
AM,2023-2024,6,41,64,107,168.10000000000014,228.04999999999995
AM,2023-2024,7,41,68,109,180.20000000000027,264
AM,2023-2024,8,44,70,117,187,269
AM,2023-2024,9,46,73,122,195.10000000000014,271.0999999999999
AM,2023-2024,10,50,80,128,206.20000000000027,278.14999999999986
AM,2023-2024,11,51,83.5,132,209,301.04999999999995
AM,2023-2024,12,56.75,89,143,227,302.04999999999995
AM,2023-2024,13,62,95,156,241.10000000000014,358.0999999999999
AM,2023-2024,14,67,104,167,259.2000000000003,374.14999999999986
AM,2023-2024,15,71,111,176,284.10000000000014,389.04999999999995
AM,2023-2024,16,77,120.5,192,307,405.0999999999999
AM,2023-2024,17,83,126,198,306,399
AM,2023-2024,18,85,132,212,326.10000000000014,446.04999999999995
AM,2023-2024,19,91,138,211,334,454.0999999999999
AM,2023-2024,20,89,141,221.25,352,476.0999999999999
AM,2023-2024,21,89,135,214,345,466.04999999999995
AM,2023-2024,22,92,142,224.25,346.10000000000014,468.0999999999999
AM,2023-2024,23,84,135.5,216,322.10000000000014,453.04999999999995
AM,2023-2024,24,84,130.5,209.25,334.10000000000014,443.14999999999986
AM,2023-2024,25,83,129,201,322,440.04999999999995
AM,2023-2024,26,78,124.5,195.25,305,407.04999999999995
AM,2023-2024,27,74,116,189,293,402
AM,2023-2024,28,69,111,175.25,273.10000000000014,381.04999999999995
AM,2023-2024,29,64,102,162,250.10000000000014,340.0999999999999
AM,2023-2024,30,62,97,157,244,325
AM,2023-2024,31,57,91,143,228,291.2499999999998
AM,2023-2024,32,53,83,139,221,285
AM,2023-2024,33,50,78,126,195.10000000000014,267.14999999999986
AM,2023-2024,34,46,74,119,189.10000000000014,257
AM,2023-2024,35,42,70,111,181,233.04999999999995
AM,2023-2024,36,40.75,65,106,170.10000000000014,236.04999999999995
AM,2023-2024,37,38,64,101,162,219.0999999999999
AM,2023-2024,38,35,57,95,148,197.04999999999995
AM,2023-2024,39,35,56,92,145,183
AM,2023-2024,40,33,54,85.25,137.10000000000014,182.0999999999999
AM,2023-2024,41,33,53,85,133.10000000000014,181
AM,2023-2024,42,30,51,83,128,175.04999999999995
AM,2023-2024,43,29,48,79,122,178
AM,2023-2024,44,29,46,77,121.10000000000014,164.04999999999995
AM,2023-2024,45,30,48,75,121,167.04999999999995
AM,2023-2024,46,28.75,47,76,124.10000000000014,167.04999999999995
AM,2023-2024,47,29,47,77,125,172.0999999999999
AM,2023-2024,48,30,49,80,130,189.14999999999986
AM,2023-2024,49,31,52.5,85,139,190
AM,2023-2024,50,32,52,87,145,199.0999999999999
AM,2023-2024,51,34,55,92,152,217.0999999999999
AM,2023-2024,52,34,56,95,154,207.04999999999995
AP,2023-2024,1,2,6,14,32,46.049999999999955
AP,2023-2024,2,2,6,13,28,44
AP,2023-2024,3,2,5,13,26.100000000000136,39
AP,2023-2024,4,2,5,12,23,39.049999999999955
AP,2023-2024,5,2,4,10,21,37
AP,2023-2024,6,1,4,10,20,31
AP,2023-2024,7,1,4,9,19,31
AP,2023-2024,8,1,4,9,19,31
AP,2023-2024,9,1,4,9,19,28.049999999999955
AP,2023-2024,10,2,4,10,20,33
AP,2023-2024,11,2,4,11,21,34
AP,2023-2024,12,2,5,12,23,37
AP,2023-2024,13,2,6,14.25,29,45.049999999999955
AP,2023-2024,14,3,7,17,35,56
AP,2023-2024,15,3,8,19,39,62
AP,2023-2024,16,4,9,22,44,71.04999999999995
AP,2023-2024,17,4,11,24,48.100000000000136,74
AP,2023-2024,18,5,11,25,51,82.04999999999995
AP,2023-2024,19,5,13,28,57,88.04999999999995
AP,2023-2024,20,5,13,29,60,94
AP,2023-2024,21,5,13,30.25,61.100000000000136,99
AP,2023-2024,22,5,13,30,62,100
AP,2023-2024,23,5,13,28,58.100000000000136,90
AP,2023-2024,24,5,13,29,58,90
AP,2023-2024,25,5,12,27.25,54,86
AP,2023-2024,26,5,12,27,53,81
AP,2023-2024,27,5,11,25,53,77
AP,2023-2024,28,4,10,24,48,75
AP,2023-2024,29,4,10,22,45,71.09999999999991
AP,2023-2024,30,4,9,20,43,64.04999999999995
AP,2023-2024,31,3,8,18,39,63
AP,2023-2024,32,3,8,17,35,54
AP,2023-2024,33,3,7,16,33,53
AP,2023-2024,34,2,6,15,31,50.049999999999955
AP,2023-2024,35,2,6,14,27,40
AP,2023-2024,36,2,6,13,28,44
AP,2023-2024,37,2,5,13,25,39
AP,2023-2024,38,2,5,12,25,39
AP,2023-2024,39,2,6,13,27,40
AP,2023-2024,40,2,6,13,26,40
AP,2023-2024,41,2,6,13,27.100000000000136,46
AP,2023-2024,42,2,6,14,29,45
AP,2023-2024,43,3,7,15,30,49
AP,2023-2024,44,3,7,16,34,54
AP,2023-2024,45,3,8,18,35,57
AP,2023-2024,46,3,8,19,40,63.049999999999955
AP,2023-2024,47,3,8,20,39,60
AP,2023-2024,48,3,8,18,39,61
AP,2023-2024,49,3,8,18,38,60
AP,2023-2024,50,3,8,17,35,57
AP,2023-2024,51,3,7,17,37,57
AP,2023-2024,52,2,6.5,15,33,50.049999999999955
BA,2023-2024,1,185,286,461,782.2000000000003,1196.05
BA,2023-2024,2,186,287,472,813.1000000000001,1192.6499999999994
BA,2023-2024,3,184,286,478,799.3000000000004,1119.049999999999
BA,2023-2024,4,190,287.5,482.5,820.1000000000001,1232.8499999999992
BA,2023-2024,5,192,302,498,849.1000000000001,1225.2499999999989
BA,2023-2024,6,201,308,506,854,1210.05
BA,2023-2024,7,210.75,330,532.5,903.500000000002,1254.05
BA,2023-2024,8,219,336,550.25,947.4000000000005,1328.049999999999
BA,2023-2024,9,228,352.5,572,973.4000000000005,1453.2499999999989
BA,2023-2024,10,245,369,587.5,952.5000000000007,1403.1999999999998
BA,2023-2024,11,251,383,609.5,1017,1560
BA,2023-2024,12,285,423,658,1088.6000000000008,1566.1999999999998
BA,2023-2024,13,315,479.5,746,1197.2000000000003,1839.1499999999999
BA,2023-2024,14,369.75,542.5,856.5,1410.5000000000007,1959.4999999999986
BA,2023-2024,15,417.75,644,989.25,1618.5000000000007,2278.05
BA,2023-2024,16,485,724,1135.25,1896.1000000000001,2653.4499999999994
BA,2023-2024,17,560,831,1254.75,2030.3000000000004,2778.849999999998
BA,2023-2024,18,635.75,949,1482,2395.500000000001,3384
BA,2023-2024,19,707,1042,1601.25,2638,3741.0999999999995
BA,2023-2024,20,777.75,1138,1758.5,2879.4000000000005,4095.35
BA,2023-2024,21,824.75,1188.5,1846.5,2890.500000000001,4162.15
BA,2023-2024,22,843,1246,1905.25,3094.600000000002,4073.999999999999
BA,2023-2024,23,882.75,1283,1969.5,3029.500000000002,4223.199999999999
BA,2023-2024,24,895.5,1312,2051,3184.100000000003,4575.05
BA,2023-2024,25,930,1390,2059.5,3133.4000000000005,4502.0999999999985
BA,2023-2024,26,944.75,1381,2090.25,3324.600000000001,4729.5999999999995
BA,2023-2024,27,982,1445.5,2186.25,3486.3,4648.0999999999995
BA,2023-2024,28,962,1449,2212.25,3451.4000000000046,4612.249999999997
BA,2023-2024,29,997.75,1462.5,2281,3588.4000000000005,4744.9
BA,2023-2024,30,985,1476,2311.5,3501,5227.1
BA,2023-2024,31,978.5,1425,2229,3537.100000000003,4788.45
BA,2023-2024,32,934,1359.5,2034.25,3174.300000000003,4317.8499999999985
BA,2023-2024,33,869.75,1285.5,1996.25,3184.1000000000017,4650.199999999999
BA,2023-2024,34,811,1187,1814.25,2991.1000000000004,4181.699999999999
BA,2023-2024,35,729,1085,1704.25,2643.0000000000027,3861.8999999999987
BA,2023-2024,36,663.5,982,1499,2344.800000000001,3220.999999999999
BA,2023-2024,37,567,877,1373,2150.2000000000003,2904.2999999999997
BA,2023-2024,38,511,780,1212.75,1929.5000000000007,2758.3499999999995
BA,2023-2024,39,461,705.5,1123.75,1866.2000000000003,2601.4999999999986
BA,2023-2024,40,418.75,631,1018.5,1676.1000000000001,2618.5499999999993
BA,2023-2024,41,368.75,565,904.75,1474.1000000000015,2118.0499999999993
BA,2023-2024,42,330.5,520.5,828,1391.5000000000007,2176.949999999999
BA,2023-2024,43,314,471,777.25,1258.5000000000007,1792.8499999999992
BA,2023-2024,44,277,433,707.25,1188,1690.1499999999999
BA,2023-2024,45,251,395.5,647.5,1102,1627.3499999999997
BA,2023-2024,46,235,363,595,1001.2000000000003,1492.4999999999995
BA,2023-2024,47,215.75,339.5,547.5,922.1000000000001,1401.7999999999993
BA,2023-2024,48,204,323.5,516.5,904.2000000000003,1314.2999999999997
BA,2023-2024,49,193,297,510,852.1000000000001,1221.1499999999999
BA,2023-2024,50,190,293,494.25,854.5000000000007,1249.6499999999985
BA,2023-2024,51,185,289,471,782.4000000000005,1185.6499999999994
BA,2023-2024,52,182,287,463,776,1139.1
CE,2023-2024,1,89,140,221,369.10000000000014,517.0999999999999
CE,2023-2024,2,83,130,212,344.2000000000003,503.2499999999998
CE,2023-2024,3,79,125,205,334.10000000000014,455.04999999999995
CE,2023-2024,4,77,119.5,208,327.10000000000014,481.2999999999997
CE,2023-2024,5,77,122,198,339.10000000000014,462.14999999999986
CE,2023-2024,6,76,122,205,343,505.3499999999997
CE,2023-2024,7,76,119,198.25,324,476.1999999999998
CE,2023-2024,8,71,118,198,326.2000000000003,488.04999999999995
CE,2023-2024,9,70,114,190,314.2000000000003,456
CE,2023-2024,10,68,113,188,313.10000000000014,456
CE,2023-2024,11,69.75,109,179,314,445.04999999999995
CE,2023-2024,12,71,114,192.25,320,450.14999999999986
CE,2023-2024,13,79,125,209,353,497.04999999999995
CE,2023-2024,14,89,142,233,388.2000000000003,552.0999999999999
CE,2023-2024,15,106,169,274,449,656.05
CE,2023-2024,16,122,193,321,545.2000000000003,770.1499999999999
CE,2023-2024,17,151,238,386.25,666,894.1999999999998
CE,2023-2024,18,180,283,460,774.4000000000005,1039.3499999999997
CE,2023-2024,19,218,345,549,903,1278.2999999999997
CE,2023-2024,20,257,409,654,1073.1000000000001,1488.1
CE,2023-2024,21,305,468.5,760.25,1265.1000000000001,1723.05
CE,2023-2024,22,344.75,545,896.5,1392.4000000000005,1882.1
CE,2023-2024,23,406,612,993.75,1651.1000000000001,2247.35
CE,2023-2024,24,439.75,688,1082.5,1801.1000000000001,2563.2
CE,2023-2024,25,481.75,768,1230,1884.1000000000001,2655.8999999999996
CE,2023-2024,26,542.75,826,1329,2133.7000000000025,2952.749999999999
CE,2023-2024,27,594,911.5,1494,2483.800000000001,3357.4499999999994
CE,2023-2024,28,638.75,999.5,1626.25,2628.500000000001,3661.749999999999
CE,2023-2024,29,667,1021.5,1668,2638.1000000000004,3655.5499999999984
CE,2023-2024,30,683.75,1048,1680.25,2767.7000000000035,4016.05
CE,2023-2024,31,698.75,1092,1718.25,2802.3,3916.7999999999993
CE,2023-2024,32,696.75,1079.5,1677,2750,3759.9499999999994
CE,2023-2024,33,678,1040.5,1612,2483.3000000000006,3507.25
CE,2023-2024,34,646,995.5,1597.25,2547.3000000000006,3565.2
CE,2023-2024,35,615.75,935,1506.25,2413.1,3295.8499999999995
CE,2023-2024,36,567,877,1410,2223,3039.15
CE,2023-2024,37,521,795.5,1297,2074.1000000000004,2935.35
CE,2023-2024,38,485.75,751.5,1192.5,1955.3000000000018,2632.249999999999
CE,2023-2024,39,444,677.5,1116.5,1756.6000000000008,2404.0499999999993
CE,2023-2024,40,394.75,609,1000.25,1612.1000000000001,2201
CE,2023-2024,41,371,570.5,943.25,1498.1000000000001,2053.1
CE,2023-2024,42,335.75,507.5,848,1337.1000000000001,1845.1499999999999
CE,2023-2024,43,302,469,751.25,1239.1000000000001,1735.149999999999
CE,2023-2024,44,264,415,682.25,1113.5000000000007,1534.7999999999993
CE,2023-2024,45,241,374.5,613,1016.5000000000007,1365.3499999999997
CE,2023-2024,46,213,333.5,537,869.1000000000001,1130.1999999999998
CE,2023-2024,47,188,285,469.25,765.2000000000003,983.0999999999999
CE,2023-2024,48,163,250,411,662,934.05
CE,2023-2024,49,140,222,356,578.1000000000001,836.0999999999999
CE,2023-2024,50,124,190,304,501.40000000000055,703.05
CE,2023-2024,51,108,168,271.25,440.2000000000003,605.8499999999992
CE,2023-2024,52,98,155,253,403.10000000000014,530.2499999999998
DF,2023-2024,1,27,69,155,344.10000000000014,588.05
DF,2023-2024,2,26.75,68,162,356,547.05
DF,2023-2024,3,26.75,65,160,348.10000000000014,578.05
DF,2023-2024,4,27,67,171.25,348,548.1499999999999
DF,2023-2024,5,30,72,171.25,402.10000000000014,653.05
DF,2023-2024,6,33,78,184.25,397.2000000000003,672.1499999999999
DF,2023-2024,7,36,89,205,452.40000000000055,730.05
DF,2023-2024,8,39.75,94,211,523.1000000000001,844.1499999999999
DF,2023-2024,9,44,107.5,251,564.3000000000004,891.4999999999986
DF,2023-2024,10,47,123,281.25,632.1000000000001,1087.199999999999
DF,2023-2024,11,56,138,337.25,715.2000000000003,1122.5999999999995
DF,2023-2024,12,63,158,357.25,793,1317.0499999999981
DF,2023-2024,13,76,176,429.75,899.2000000000003,1506.5499999999995
DF,2023-2024,14,88,216,486.75,1026.6000000000008,1665.3999999999996
DF,2023-2024,15,100,248.5,610,1287.700000000001,2071.05
DF,2023-2024,16,118,288.5,678.25,1435.3000000000004,2286.1
DF,2023-2024,17,136.75,349,795.5,1828.2000000000003,3018.4999999999995
DF,2023-2024,18,156.75,395.5,900,2027.8000000000038,3028.5499999999993
DF,2023-2024,19,171.75,418,977.75,2098.7000000000007,3722.949999999999
DF,2023-2024,20,184,463.5,1122.5,2416.100000000003,4156.5999999999995
DF,2023-2024,21,208,504,1167,2745.3,4033.3999999999987
DF,2023-2024,22,229.75,537,1259.25,2699.4000000000033,4497.949999999998
DF,2023-2024,23,234.75,574.5,1326.25,2832.3,4614.8499999999995
DF,2023-2024,24,244.75,595.5,1423.5,3119.500000000003,5139.15
DF,2023-2024,25,266,628,1482.5,3100.600000000001,5139.1
DF,2023-2024,26,265.75,657,1554.5,3338.3000000000015,5754.99999999999
DF,2023-2024,27,275.75,689.5,1628.5,3467.500000000001,5951.649999999998
DF,2023-2024,28,291,690.5,1537,3286.0000000000027,5245.149999999998
DF,2023-2024,29,269,685.5,1605.75,3606.4000000000015,5681.199999999999
DF,2023-2024,30,292,699,1662.5,3528.600000000002,5822.699999999997
DF,2023-2024,31,279,681,1532,3615.4000000000005,5995.4
DF,2023-2024,32,262,628.5,1576,3294.600000000001,5406.149999999999
DF,2023-2024,33,245,586.5,1425.25,3348.100000000004,5546.449999999999
DF,2023-2024,34,234,537,1396.25,2965.6000000000004,5068.05
DF,2023-2024,35,198,481.5,1137,2303.2000000000016,3729.1499999999987
DF,2023-2024,36,159,383,931.5,1993.0000000000027,3468.6499999999996
DF,2023-2024,37,127,311,730,1572,2615.45
DF,2023-2024,38,102,243,557.25,1210.1000000000001,2069.749999999999
DF,2023-2024,39,73,197,440,979.2000000000003,1589.6999999999994
DF,2023-2024,40,59,151,359,792.4000000000005,1287.2499999999998
DF,2023-2024,41,50,121,282.25,623.4000000000005,1021.9499999999991
DF,2023-2024,42,41,105.5,246.25,542,864.4999999999995
DF,2023-2024,43,35,91,221,483.40000000000055,754.2499999999998
DF,2023-2024,44,33.75,84,186.25,415.2000000000003,672.3499999999997
DF,2023-2024,45,33,79,186.25,422,660.4999999999995
DF,2023-2024,46,33,78.5,183,383,617.2999999999997
DF,2023-2024,47,34,78,175,391.2000000000003,652.2499999999998
DF,2023-2024,48,31,78,179.25,398.10000000000014,651.5999999999985
DF,2023-2024,49,32,78,183.25,411.2000000000003,651.2999999999997
DF,2023-2024,50,31,77,178,400,697.05
DF,2023-2024,51,31,72,180.25,403,619.0999999999999
DF,2023-2024,52,31,72,167,371.10000000000014,597.2499999999998
ES,2023-2024,1,16,58.5,241.25,1170.3000000000004,3614.4999999999995
ES,2023-2024,2,17,68,281.25,1267.4000000000005,3510.4499999999925
ES,2023-2024,3,20.75,80,329.5,1500.8000000000025,4533.15
ES,2023-2024,4,22,86,345,1741.9000000000026,4827.299999999996
ES,2023-2024,5,25,105,412,1777.6000000000035,5376.5999999999995
ES,2023-2024,6,30,116,471.5,2321.5000000000073,7342.449999999991
ES,2023-2024,7,32,124,488.25,2519.2000000000016,6970.799999999994
ES,2023-2024,8,35,133,527,2645.0000000000014,6990.249999999998
ES,2023-2024,9,36,138.5,581,2815.900000000005,7266.549999999994
ES,2023-2024,10,38.75,143,607,2666.3,8429.349999999995
ES,2023-2024,11,40.75,141,619,2793.9000000000024,8119.649999999994
ES,2023-2024,12,43,163,615.75,2945.800000000001,9597.05
ES,2023-2024,13,41,156,701,3176.3000000000097,9768.399999999994
ES,2023-2024,14,42,152,686.5,3160.4000000000005,7660.599999999995
ES,2023-2024,15,43,162,682.25,3209.400000000002,8900.499999999996
ES,2023-2024,16,43,161,693.25,3193.5000000000073,8311.1
ES,2023-2024,17,44.75,164,685.5,3350.4000000000005,9579.199999999995
ES,2023-2024,18,47,169,698.75,3033.0000000000055,9677.499999999996
ES,2023-2024,19,42,160,675.25,3399.700000000001,10794.249999999978
ES,2023-2024,20,46.75,187,745.75,3634.200000000007,8731.49999999998
ES,2023-2024,21,47,185.5,792.5,3389.4000000000033,9973.099999999999
ES,2023-2024,22,48,181,769.25,3751.0000000000095,10578.049999999997
ES,2023-2024,23,47,184,803.75,3686.600000000001,9629.749999999995
ES,2023-2024,24,49,189.5,760,3816.1000000000017,10749.849999999982
ES,2023-2024,25,44,175.5,825,3594.600000000005,11176.549999999997
ES,2023-2024,26,50,192,835,3978.1000000000013,11482.64999999998
ES,2023-2024,27,50,176.5,723.25,3655,11092.699999999995
ES,2023-2024,28,47,183.5,772,3029.7000000000025,10312.899999999994
ES,2023-2024,29,48,173,668.5,3260.300000000003,9663.749999999998
ES,2023-2024,30,45,167.5,704.5,3387.200000000007,8945.899999999987
ES,2023-2024,31,42,154,680,2762,8914.899999999992
ES,2023-2024,32,40,154.5,640.5,2841.9000000000065,7080.049999999999
ES,2023-2024,33,38.75,142.5,589.25,2751.6000000000076,7259.049999999988
ES,2023-2024,34,37,143,505.25,2394.9000000000015,6503.3499999999995
ES,2023-2024,35,30,110,492.25,2191.5000000000064,6891.2999999999975
ES,2023-2024,36,30,112,452.75,2083.3000000000047,6169.2499999999945
ES,2023-2024,37,27,98.5,433.75,2033.8000000000025,5485.649999999999
ES,2023-2024,38,24,92.5,383.25,1784.1000000000015,4706.599999999998
ES,2023-2024,39,21,77,326,1553.700000000001,4646.149999999998
ES,2023-2024,40,19,74,298.5,1347.6000000000008,3742.449999999997
ES,2023-2024,41,16,64,284,1162.1000000000029,3357.8499999999985
ES,2023-2024,42,14,58,236.5,1087.400000000002,3256.6499999999996
ES,2023-2024,43,13.75,53,231,942.2000000000016,2730.3499999999985
ES,2023-2024,44,12,44,200,905.1000000000001,2401.049999999996
ES,2023-2024,45,11,44,181,850.6000000000008,2281.549999999998
ES,2023-2024,46,11,41,175.25,798.5000000000034,2012.6499999999994
ES,2023-2024,47,10,37,167,826.4000000000019,2415.9499999999994
ES,2023-2024,48,9.75,37,153,639.4000000000005,2060.6499999999996
ES,2023-2024,49,10,37,158.25,728.2000000000003,2075.449999999998
ES,2023-2024,50,11,41,174,837.700000000001,2435.399999999998
ES,2023-2024,51,12,48,191,891,2741.399999999997
ES,2023-2024,52,13,52,217.5,992.5000000000007,3065.399999999998
GO,2023-2024,1,439,571,758.25,1003.1000000000001,1189.05
GO,2023-2024,2,441.75,581,770,1004.1000000000001,1174.6499999999994
GO,2023-2024,3,470,609,804.25,1090.1000000000001,1281.1
GO,2023-2024,4,498,652,868.25,1133.1000000000001,1379.2499999999998
GO,2023-2024,5,536.75,700,925,1244.1000000000001,1466
GO,2023-2024,6,594,759,1011,1350.5000000000007,1618.3499999999997
GO,2023-2024,7,635,835.5,1114,1463,1764.4499999999996
GO,2023-2024,8,694.75,916,1212,1615.2000000000003,1896.7499999999993
GO,2023-2024,9,759.75,989,1307.25,1724.1000000000001,2079.25
GO,2023-2024,10,835.75,1093,1432,1884.1000000000001,2202.45
GO,2023-2024,11,913.75,1183.5,1577,2038.3000000000004,2409.5499999999993
GO,2023-2024,12,1024.5,1339,1753.25,2294.2000000000003,2761.2499999999995
GO,2023-2024,13,1198.75,1550.5,2016,2619.1000000000004,3167.45
GO,2023-2024,14,1359.75,1779,2337.25,3016.1000000000004,3637.3999999999996
GO,2023-2024,15,1598.75,2050,2718.5,3611.1000000000004,4349.25
GO,2023-2024,16,1876.5,2389.5,3118.75,4023.2000000000007,4948.65
GO,2023-2024,17,2083,2684,3502.25,4588.500000000001,5519.05
GO,2023-2024,18,2298,2971,3904.25,5124.500000000001,6052.3499999999995
GO,2023-2024,19,2481.5,3193,4193,5462.800000000001,6566.1
GO,2023-2024,20,2614.75,3385,4384.25,5899.100000000002,6928
GO,2023-2024,21,2728.75,3569.5,4624,6053.600000000002,7207.5999999999995
GO,2023-2024,22,2876,3717,4879,6161.2,7424.15
GO,2023-2024,23,2901.75,3766,4948.5,6361.1,7869.299999999999
GO,2023-2024,24,3010.5,3908,4981,6604.6,7875.699999999998
GO,2023-2024,25,2992.25,3875,5062.25,6492.000000000004,7722.3499999999995
GO,2023-2024,26,3043,3864,5044.5,6410.5,7455.999999999999
GO,2023-2024,27,3021,3844.5,5076,6585.9000000000015,7741.25
GO,2023-2024,28,3007.75,3884.5,5005.5,6371.700000000006,7656.999999999999
GO,2023-2024,29,2952.5,3792.5,4902.5,6216,7510.5
GO,2023-2024,30,2823.5,3615.5,4720.25,6084.3,7148.899999999999
GO,2023-2024,31,2634.75,3379.5,4404.25,5731.300000000001,6772.1
GO,2023-2024,32,2375.75,3061.5,3996.75,5092.700000000001,6068.1
GO,2023-2024,33,2131,2754,3594,4640.3,5532.549999999999
GO,2023-2024,34,1858.75,2381,3135.25,3963.3000000000006,4657.65
GO,2023-2024,35,1601.5,2057,2666.25,3471.2000000000007,4093.499999999999
GO,2023-2024,36,1335,1741,2227.25,2923.1000000000004,3426.1
GO,2023-2024,37,1116.75,1435.5,1886.25,2476.4000000000005,2929.2
GO,2023-2024,38,928,1197.5,1586.25,2082.4000000000005,2431.3999999999996
GO,2023-2024,39,794.75,998.5,1319.5,1735,2082
GO,2023-2024,40,659.75,844.5,1093,1452.2000000000003,1738.05
GO,2023-2024,41,564.75,744,966,1240.1000000000001,1503.05
GO,2023-2024,42,500,645,841,1126.1000000000001,1329.05
GO,2023-2024,43,451,583,773.25,1013.6000000000008,1208.1
GO,2023-2024,44,422,538,711,919.1000000000001,1107
GO,2023-2024,45,406,517,674,892.1000000000001,1069.2999999999997
GO,2023-2024,46,395,509,665.25,862.3000000000004,1061.4499999999996
GO,2023-2024,47,385,506,658,845.3000000000004,1005.0999999999999
GO,2023-2024,48,383,502,660,845,1017.4999999999995
GO,2023-2024,49,393,514.5,674,886.4000000000005,1084.2499999999998
GO,2023-2024,50,400,520,694,896.2000000000003,1079.2499999999998
GO,2023-2024,51,409,537,699,920.6000000000008,1113.05
